time,temperatura,hora,mes,dia_del_año,temp_hora_anterior
2022-04-26 23:00:00,13.6,23,4,116,14.4
2022-04-27 00:00:00,12.8,0,4,117,13.6
2022-04-27 01:00:00,11.9,1,4,117,12.8
2022-04-27 02:00:00,11.8,2,4,117,11.9
2022-04-27 03:00:00,11.9,3,4,117,11.8
2022-04-27 04:00:00,11.8,4,4,117,11.9
2022-04-27 05:00:00,11.3,5,4,117,11.8
2022-04-27 06:00:00,11.4,6,4,117,11.3
2022-04-27 07:00:00,11.9,7,4,117,11.4
2022-04-27 08:00:00,12.9,8,4,117,11.9
2022-04-27 09:00:00,14.6,9,4,117,12.9
2022-04-27 10:00:00,17.0,10,4,117,14.6
2022-04-27 11:00:00,18.7,11,4,117,17.0
2022-04-27 12:00:00,20.6,12,4,117,18.7
2022-04-27 13:00:00,22.2,13,4,117,20.6
2022-04-27 14:00:00,22.8,14,4,117,22.2
2022-04-27 15:00:00,23.0,15,4,117,22.8
2022-04-27 16:00:00,23.6,16,4,117,23.0
2022-04-27 17:00:00,23.3,17,4,117,23.6
2022-04-27 18:00:00,22.3,18,4,117,23.3
2022-04-27 19:00:00,16.7,19,4,117,22.3
2022-04-27 20:00:00,16.5,20,4,117,16.7
2022-04-27 21:00:00,13.9,21,4,117,16.5
2022-04-27 22:00:00,14.4,22,4,117,13.9
2022-04-27 23:00:00,13.9,23,4,117,14.4
2022-04-28 00:00:00,13.4,0,4,118,13.9
2022-04-28 01:00:00,12.8,1,4,118,13.4
2022-04-28 02:00:00,12.6,2,4,118,12.8
2022-04-28 03:00:00,11.5,3,4,118,12.6
2022-04-28 04:00:00,11.9,4,4,118,11.5
2022-04-28 05:00:00,11.9,5,4,118,11.9
2022-04-28 06:00:00,10.9,6,4,118,11.9
2022-04-28 07:00:00,11.6,7,4,118,10.9
2022-04-28 08:00:00,14.0,8,4,118,11.6
2022-04-28 09:00:00,17.2,9,4,118,14.0
2022-04-28 10:00:00,19.5,10,4,118,17.2
2022-04-28 11:00:00,21.9,11,4,118,19.5
2022-04-28 12:00:00,23.0,12,4,118,21.9
2022-04-28 13:00:00,24.0,13,4,118,23.0
2022-04-28 14:00:00,24.6,14,4,118,24.0
2022-04-28 15:00:00,24.7,15,4,118,24.6
2022-04-28 16:00:00,24.6,16,4,118,24.7
2022-04-28 17:00:00,23.9,17,4,118,24.6
2022-04-28 18:00:00,24.5,18,4,118,23.9
2022-04-28 19:00:00,22.0,19,4,118,24.5
2022-04-28 20:00:00,20.8,20,4,118,22.0
2022-04-28 21:00:00,19.6,21,4,118,20.8
2022-04-28 22:00:00,18.2,22,4,118,19.6
2022-04-28 23:00:00,17.5,23,4,118,18.2
2022-04-29 00:00:00,16.0,0,4,119,17.5
2022-04-29 01:00:00,15.1,1,4,119,16.0
2022-04-29 02:00:00,14.8,2,4,119,15.1
2022-04-29 03:00:00,13.7,3,4,119,14.8
2022-04-29 04:00:00,12.7,4,4,119,13.7
2022-04-29 05:00:00,11.3,5,4,119,12.7
2022-04-29 06:00:00,10.6,6,4,119,11.3
2022-04-29 07:00:00,11.5,7,4,119,10.6
2022-04-29 08:00:00,15.5,8,4,119,11.5
2022-04-29 09:00:00,18.3,9,4,119,15.5
2022-04-29 10:00:00,21.0,10,4,119,18.3
2022-04-29 11:00:00,22.9,11,4,119,21.0
2022-04-29 12:00:00,24.0,12,4,119,22.9
2022-04-29 13:00:00,25.2,13,4,119,24.0
2022-04-29 14:00:00,26.0,14,4,119,25.2
2022-04-29 15:00:00,26.6,15,4,119,26.0
2022-04-29 16:00:00,26.8,16,4,119,26.6
2022-04-29 17:00:00,23.4,17,4,119,26.8
2022-04-29 18:00:00,23.1,18,4,119,23.4
2022-04-29 19:00:00,21.7,19,4,119,23.1
2022-04-29 20:00:00,21.2,20,4,119,21.7
2022-04-29 21:00:00,19.8,21,4,119,21.2
2022-04-29 22:00:00,19.8,22,4,119,19.8
2022-04-29 23:00:00,18.1,23,4,119,19.8
2022-04-30 00:00:00,17.1,0,4,120,18.1
2022-04-30 01:00:00,15.9,1,4,120,17.1
2022-04-30 02:00:00,14.9,2,4,120,15.9
2022-04-30 03:00:00,13.7,3,4,120,14.9
2022-04-30 04:00:00,12.8,4,4,120,13.7
2022-04-30 05:00:00,12.2,5,4,120,12.8
2022-04-30 06:00:00,11.6,6,4,120,12.2
2022-04-30 07:00:00,13.1,7,4,120,11.6
2022-04-30 08:00:00,15.7,8,4,120,13.1
2022-04-30 09:00:00,18.8,9,4,120,15.7
2022-04-30 10:00:00,21.9,10,4,120,18.8
2022-04-30 11:00:00,24.1,11,4,120,21.9
2022-04-30 12:00:00,25.5,12,4,120,24.1
2022-04-30 13:00:00,26.5,13,4,120,25.5
2022-04-30 14:00:00,26.1,14,4,120,26.5
2022-04-30 15:00:00,25.9,15,4,120,26.1
2022-04-30 16:00:00,26.4,16,4,120,25.9
2022-04-30 17:00:00,26.9,17,4,120,26.4
2022-04-30 18:00:00,24.6,18,4,120,26.9
2022-04-30 19:00:00,24.0,19,4,120,24.6
2022-04-30 20:00:00,23.4,20,4,120,24.0
2022-04-30 21:00:00,22.5,21,4,120,23.4
2022-04-30 22:00:00,20.0,22,4,120,22.5
2022-04-30 23:00:00,19.7,23,4,120,20.0
2022-05-01 00:00:00,18.3,0,5,121,19.7
2022-05-01 01:00:00,17.4,1,5,121,18.3
2022-05-01 02:00:00,16.6,2,5,121,17.4
2022-05-01 03:00:00,16.1,3,5,121,16.6
2022-05-01 04:00:00,15.4,4,5,121,16.1
2022-05-01 05:00:00,14.3,5,5,121,15.4
2022-05-01 06:00:00,16.1,6,5,121,14.3
2022-05-01 07:00:00,15.9,7,5,121,16.1
2022-05-01 08:00:00,17.4,8,5,121,15.9
2022-05-01 09:00:00,19.5,9,5,121,17.4
2022-05-01 10:00:00,21.6,10,5,121,19.5
2022-05-01 11:00:00,23.9,11,5,121,21.6
2022-05-01 12:00:00,25.5,12,5,121,23.9
2022-05-01 13:00:00,27.3,13,5,121,25.5
2022-05-01 14:00:00,26.9,14,5,121,27.3
2022-05-01 15:00:00,26.4,15,5,121,26.9
2022-05-01 16:00:00,26.5,16,5,121,26.4
2022-05-01 17:00:00,26.0,17,5,121,26.5
2022-05-01 18:00:00,25.7,18,5,121,26.0
2022-05-01 19:00:00,23.7,19,5,121,25.7
2022-05-01 20:00:00,23.1,20,5,121,23.7
2022-05-01 21:00:00,22.0,21,5,121,23.1
2022-05-01 22:00:00,21.3,22,5,121,22.0
2022-05-01 23:00:00,19.5,23,5,121,21.3
2022-05-02 00:00:00,18.5,0,5,122,19.5
2022-05-02 01:00:00,17.2,1,5,122,18.5
2022-05-02 02:00:00,16.2,2,5,122,17.2
2022-05-02 03:00:00,15.3,3,5,122,16.2
2022-05-02 04:00:00,14.4,4,5,122,15.3
2022-05-02 05:00:00,13.1,5,5,122,14.4
2022-05-02 06:00:00,11.9,6,5,122,13.1
2022-05-02 07:00:00,13.1,7,5,122,11.9
2022-05-02 08:00:00,17.0,8,5,122,13.1
2022-05-02 09:00:00,20.5,9,5,122,17.0
2022-05-02 10:00:00,23.0,10,5,122,20.5
2022-05-02 11:00:00,25.0,11,5,122,23.0
2022-05-02 12:00:00,26.6,12,5,122,25.0
2022-05-02 13:00:00,28.0,13,5,122,26.6
2022-05-02 14:00:00,28.9,14,5,122,28.0
2022-05-02 15:00:00,29.9,15,5,122,28.9
2022-05-02 16:00:00,30.5,16,5,122,29.9
2022-05-02 17:00:00,29.0,17,5,122,30.5
2022-05-02 18:00:00,27.0,18,5,122,29.0
2022-05-02 19:00:00,26.2,19,5,122,27.0
2022-05-02 20:00:00,23.2,20,5,122,26.2
2022-05-02 21:00:00,23.2,21,5,122,23.2
2022-05-02 22:00:00,21.4,22,5,122,23.2
2022-05-02 23:00:00,20.0,23,5,122,21.4
2022-05-03 00:00:00,18.3,0,5,123,20.0
2022-05-03 01:00:00,16.8,1,5,123,18.3
2022-05-03 02:00:00,15.3,2,5,123,16.8
2022-05-03 03:00:00,14.6,3,5,123,15.3
2022-05-03 04:00:00,14.2,4,5,123,14.6
2022-05-03 05:00:00,13.6,5,5,123,14.2
2022-05-03 06:00:00,12.9,6,5,123,13.6
2022-05-03 07:00:00,14.0,7,5,123,12.9
2022-05-03 08:00:00,17.5,8,5,123,14.0
2022-05-03 09:00:00,20.6,9,5,123,17.5
2022-05-03 10:00:00,23.1,10,5,123,20.6
2022-05-03 11:00:00,25.3,11,5,123,23.1
2022-05-03 12:00:00,27.1,12,5,123,25.3
2022-05-03 13:00:00,28.5,13,5,123,27.1
2022-05-03 14:00:00,29.0,14,5,123,28.5
2022-05-03 15:00:00,29.5,15,5,123,29.0
2022-05-03 16:00:00,29.9,16,5,123,29.5
2022-05-03 17:00:00,28.4,17,5,123,29.9
2022-05-03 18:00:00,26.4,18,5,123,28.4
2022-05-03 19:00:00,25.9,19,5,123,26.4
2022-05-03 20:00:00,22.7,20,5,123,25.9
2022-05-03 21:00:00,22.0,21,5,123,22.7
2022-05-03 22:00:00,20.6,22,5,123,22.0
2022-05-03 23:00:00,19.6,23,5,123,20.6
2022-05-04 00:00:00,18.2,0,5,124,19.6
2022-05-04 01:00:00,17.0,1,5,124,18.2
2022-05-04 02:00:00,15.9,2,5,124,17.0
2022-05-04 03:00:00,15.2,3,5,124,15.9
2022-05-04 04:00:00,14.4,4,5,124,15.2
2022-05-04 05:00:00,13.8,5,5,124,14.4
2022-05-04 06:00:00,13.3,6,5,124,13.8
2022-05-04 07:00:00,14.4,7,5,124,13.3
2022-05-04 08:00:00,17.4,8,5,124,14.4
2022-05-04 09:00:00,20.6,9,5,124,17.4
2022-05-04 10:00:00,23.5,10,5,124,20.6
2022-05-04 11:00:00,25.6,11,5,124,23.5
2022-05-04 12:00:00,27.3,12,5,124,25.6
2022-05-04 13:00:00,28.4,13,5,124,27.3
2022-05-04 14:00:00,29.5,14,5,124,28.4
2022-05-04 15:00:00,27.0,15,5,124,29.5
2022-05-04 16:00:00,26.9,16,5,124,27.0
2022-05-04 17:00:00,24.8,17,5,124,26.9
2022-05-04 18:00:00,26.0,18,5,124,24.8
2022-05-04 19:00:00,25.0,19,5,124,26.0
2022-05-04 20:00:00,23.4,20,5,124,25.0
2022-05-04 21:00:00,22.0,21,5,124,23.4
2022-05-04 22:00:00,21.3,22,5,124,22.0
2022-05-04 23:00:00,19.9,23,5,124,21.3
2022-05-05 00:00:00,18.1,0,5,125,19.9
2022-05-05 01:00:00,16.9,1,5,125,18.1
2022-05-05 02:00:00,15.8,2,5,125,16.9
2022-05-05 03:00:00,14.8,3,5,125,15.8
2022-05-05 04:00:00,14.4,4,5,125,14.8
2022-05-05 05:00:00,14.1,5,5,125,14.4
2022-05-05 06:00:00,13.4,6,5,125,14.1
2022-05-05 07:00:00,14.1,7,5,125,13.4
2022-05-05 08:00:00,16.6,8,5,125,14.1
2022-05-05 09:00:00,20.6,9,5,125,16.6
2022-05-05 10:00:00,23.8,10,5,125,20.6
2022-05-05 11:00:00,26.0,11,5,125,23.8
2022-05-05 12:00:00,27.6,12,5,125,26.0
2022-05-05 13:00:00,28.8,13,5,125,27.6
2022-05-05 14:00:00,29.8,14,5,125,28.8
2022-05-05 15:00:00,30.5,15,5,125,29.8
2022-05-05 16:00:00,29.0,16,5,125,30.5
2022-05-05 17:00:00,26.6,17,5,125,29.0
2022-05-05 18:00:00,27.5,18,5,125,26.6
2022-05-05 19:00:00,26.1,19,5,125,27.5
2022-05-05 20:00:00,23.6,20,5,125,26.1
2022-05-05 21:00:00,23.4,21,5,125,23.6
2022-05-05 22:00:00,22.0,22,5,125,23.4
2022-05-05 23:00:00,20.3,23,5,125,22.0
2022-05-06 00:00:00,19.5,0,5,126,20.3
2022-05-06 01:00:00,19.5,1,5,126,19.5
2022-05-06 02:00:00,18.7,2,5,126,19.5
2022-05-06 03:00:00,17.0,3,5,126,18.7
2022-05-06 04:00:00,16.2,4,5,126,17.0
2022-05-06 05:00:00,15.1,5,5,126,16.2
2022-05-06 06:00:00,15.7,6,5,126,15.1
2022-05-06 07:00:00,16.0,7,5,126,15.7
2022-05-06 08:00:00,18.8,8,5,126,16.0
2022-05-06 09:00:00,21.5,9,5,126,18.8
2022-05-06 10:00:00,24.1,10,5,126,21.5
2022-05-06 11:00:00,26.6,11,5,126,24.1
2022-05-06 12:00:00,28.3,12,5,126,26.6
2022-05-06 13:00:00,29.5,13,5,126,28.3
2022-05-06 14:00:00,29.8,14,5,126,29.5
2022-05-06 15:00:00,30.5,15,5,126,29.8
2022-05-06 16:00:00,20.5,16,5,126,30.5
2022-05-06 17:00:00,19.8,17,5,126,20.5
2022-05-06 18:00:00,24.5,18,5,126,19.8
2022-05-06 19:00:00,23.8,19,5,126,24.5
2022-05-06 20:00:00,22.1,20,5,126,23.8
2022-05-06 21:00:00,20.6,21,5,126,22.1
2022-05-06 22:00:00,20.6,22,5,126,20.6
2022-05-06 23:00:00,19.8,23,5,126,20.6
2022-05-07 00:00:00,19.0,0,5,127,19.8
2022-05-07 01:00:00,17.9,1,5,127,19.0
2022-05-07 02:00:00,16.7,2,5,127,17.9
2022-05-07 03:00:00,15.5,3,5,127,16.7
2022-05-07 04:00:00,15.3,4,5,127,15.5
2022-05-07 05:00:00,14.9,5,5,127,15.3
2022-05-07 06:00:00,13.4,6,5,127,14.9
2022-05-07 07:00:00,14.0,7,5,127,13.4
2022-05-07 08:00:00,16.1,8,5,127,14.0
2022-05-07 09:00:00,19.5,9,5,127,16.1
2022-05-07 10:00:00,23.0,10,5,127,19.5
2022-05-07 11:00:00,25.5,11,5,127,23.0
2022-05-07 12:00:00,27.0,12,5,127,25.5
2022-05-07 13:00:00,28.1,13,5,127,27.0
2022-05-07 14:00:00,29.1,14,5,127,28.1
2022-05-07 15:00:00,29.1,15,5,127,29.1
2022-05-07 16:00:00,28.4,16,5,127,29.1
2022-05-07 17:00:00,28.5,17,5,127,28.4
2022-05-07 18:00:00,27.9,18,5,127,28.5
2022-05-07 19:00:00,25.9,19,5,127,27.9
2022-05-07 20:00:00,23.8,20,5,127,25.9
2022-05-07 21:00:00,21.7,21,5,127,23.8
2022-05-07 22:00:00,21.2,22,5,127,21.7
2022-05-07 23:00:00,19.5,23,5,127,21.2
2022-05-08 00:00:00,17.5,0,5,128,19.5
2022-05-08 01:00:00,16.4,1,5,128,17.5
2022-05-08 02:00:00,15.4,2,5,128,16.4
2022-05-08 03:00:00,14.6,3,5,128,15.4
2022-05-08 04:00:00,14.1,4,5,128,14.6
2022-05-08 05:00:00,14.0,5,5,128,14.1
2022-05-08 06:00:00,13.1,6,5,128,14.0
2022-05-08 07:00:00,14.8,7,5,128,13.1
2022-05-08 08:00:00,18.0,8,5,128,14.8
2022-05-08 09:00:00,21.8,9,5,128,18.0
2022-05-08 10:00:00,24.8,10,5,128,21.8
2022-05-08 11:00:00,26.8,11,5,128,24.8
2022-05-08 12:00:00,27.7,12,5,128,26.8
2022-05-08 13:00:00,29.0,13,5,128,27.7
2022-05-08 14:00:00,28.2,14,5,128,29.0
2022-05-08 15:00:00,28.5,15,5,128,28.2
2022-05-08 16:00:00,25.3,16,5,128,28.5
2022-05-08 17:00:00,27.4,17,5,128,25.3
2022-05-08 18:00:00,24.8,18,5,128,27.4
2022-05-08 19:00:00,24.4,19,5,128,24.8
2022-05-08 20:00:00,23.0,20,5,128,24.4
2022-05-08 21:00:00,21.5,21,5,128,23.0
2022-05-08 22:00:00,20.9,22,5,128,21.5
2022-05-08 23:00:00,18.9,23,5,128,20.9
2022-05-09 00:00:00,17.8,0,5,129,18.9
2022-05-09 01:00:00,16.5,1,5,129,17.8
2022-05-09 02:00:00,15.4,2,5,129,16.5
2022-05-09 03:00:00,14.4,3,5,129,15.4
2022-05-09 04:00:00,13.9,4,5,129,14.4
2022-05-09 05:00:00,13.4,5,5,129,13.9
2022-05-09 06:00:00,12.8,6,5,129,13.4
2022-05-09 07:00:00,13.9,7,5,129,12.8
2022-05-09 08:00:00,17.6,8,5,129,13.9
2022-05-09 09:00:00,21.0,9,5,129,17.6
2022-05-09 10:00:00,24.0,10,5,129,21.0
2022-05-09 11:00:00,26.6,11,5,129,24.0
2022-05-09 12:00:00,28.4,12,5,129,26.6
2022-05-09 13:00:00,29.6,13,5,129,28.4
2022-05-09 14:00:00,31.1,14,5,129,29.6
2022-05-09 15:00:00,30.9,15,5,129,31.1
2022-05-09 16:00:00,30.6,16,5,129,30.9
2022-05-09 17:00:00,28.6,17,5,129,30.6
2022-05-09 18:00:00,25.4,18,5,129,28.6
2022-05-09 19:00:00,24.9,19,5,129,25.4
2022-05-09 20:00:00,23.5,20,5,129,24.9
2022-05-09 21:00:00,22.0,21,5,129,23.5
2022-05-09 22:00:00,20.6,22,5,129,22.0
2022-05-09 23:00:00,19.9,23,5,129,20.6
2022-05-10 00:00:00,19.0,0,5,130,19.9
2022-05-10 01:00:00,18.2,1,5,130,19.0
2022-05-10 02:00:00,18.1,2,5,130,18.2
2022-05-10 03:00:00,16.1,3,5,130,18.1
2022-05-10 04:00:00,16.4,4,5,130,16.1
2022-05-10 05:00:00,15.7,5,5,130,16.4
2022-05-10 06:00:00,15.7,6,5,130,15.7
2022-05-10 07:00:00,15.4,7,5,130,15.7
2022-05-10 08:00:00,17.6,8,5,130,15.4
2022-05-10 09:00:00,20.7,9,5,130,17.6
2022-05-10 10:00:00,23.8,10,5,130,20.7
2022-05-10 11:00:00,26.3,11,5,130,23.8
2022-05-10 12:00:00,28.5,12,5,130,26.3
2022-05-10 13:00:00,30.4,13,5,130,28.5
2022-05-10 14:00:00,31.9,14,5,130,30.4
2022-05-10 15:00:00,32.5,15,5,130,31.9
2022-05-10 16:00:00,31.4,16,5,130,32.5
2022-05-10 17:00:00,29.4,17,5,130,31.4
2022-05-10 18:00:00,27.7,18,5,130,29.4
2022-05-10 19:00:00,25.6,19,5,130,27.7
2022-05-10 20:00:00,23.5,20,5,130,25.6
2022-05-10 21:00:00,21.5,21,5,130,23.5
2022-05-10 22:00:00,19.4,22,5,130,21.5
2022-05-10 23:00:00,18.2,23,5,130,19.4
2022-05-11 00:00:00,17.4,0,5,131,18.2
2022-05-11 01:00:00,16.8,1,5,131,17.4
2022-05-11 02:00:00,16.0,2,5,131,16.8
2022-05-11 03:00:00,15.4,3,5,131,16.0
2022-05-11 04:00:00,15.0,4,5,131,15.4
2022-05-11 05:00:00,14.5,5,5,131,15.0
2022-05-11 06:00:00,13.4,6,5,131,14.5
2022-05-11 07:00:00,14.8,7,5,131,13.4
2022-05-11 08:00:00,17.0,8,5,131,14.8
2022-05-11 09:00:00,19.0,9,5,131,17.0
2022-05-11 10:00:00,21.5,10,5,131,19.0
2022-05-11 11:00:00,23.2,11,5,131,21.5
2022-05-11 12:00:00,24.3,12,5,131,23.2
2022-05-11 13:00:00,26.0,13,5,131,24.3
2022-05-11 14:00:00,27.2,14,5,131,26.0
2022-05-11 15:00:00,27.8,15,5,131,27.2
2022-05-11 16:00:00,27.2,16,5,131,27.8
2022-05-11 17:00:00,26.1,17,5,131,27.2
2022-05-11 18:00:00,23.8,18,5,131,26.1
2022-05-11 19:00:00,21.9,19,5,131,23.8
2022-05-11 20:00:00,20.0,20,5,131,21.9
2022-05-11 21:00:00,18.6,21,5,131,20.0
2022-05-11 22:00:00,17.1,22,5,131,18.6
2022-05-11 23:00:00,16.2,23,5,131,17.1
2022-05-12 00:00:00,15.4,0,5,132,16.2
2022-05-12 01:00:00,14.6,1,5,132,15.4
2022-05-12 02:00:00,13.9,2,5,132,14.6
2022-05-12 03:00:00,12.9,3,5,132,13.9
2022-05-12 04:00:00,12.1,4,5,132,12.9
2022-05-12 05:00:00,11.4,5,5,132,12.1
2022-05-12 06:00:00,10.9,6,5,132,11.4
2022-05-12 07:00:00,12.1,7,5,132,10.9
2022-05-12 08:00:00,14.6,8,5,132,12.1
2022-05-12 09:00:00,17.0,9,5,132,14.6
2022-05-12 10:00:00,19.8,10,5,132,17.0
2022-05-12 11:00:00,22.4,11,5,132,19.8
2022-05-12 12:00:00,24.6,12,5,132,22.4
2022-05-12 13:00:00,26.5,13,5,132,24.6
2022-05-12 14:00:00,28.1,14,5,132,26.5
2022-05-12 15:00:00,29.0,15,5,132,28.1
2022-05-12 16:00:00,29.0,16,5,132,29.0
2022-05-12 17:00:00,27.9,17,5,132,29.0
2022-05-12 18:00:00,24.6,18,5,132,27.9
2022-05-12 19:00:00,22.5,19,5,132,24.6
2022-05-12 20:00:00,20.7,20,5,132,22.5
2022-05-12 21:00:00,19.3,21,5,132,20.7
2022-05-12 22:00:00,18.1,22,5,132,19.3
2022-05-12 23:00:00,17.0,23,5,132,18.1
2022-05-13 00:00:00,16.4,0,5,133,17.0
2022-05-13 01:00:00,16.0,1,5,133,16.4
2022-05-13 02:00:00,15.4,2,5,133,16.0
2022-05-13 03:00:00,14.4,3,5,133,15.4
2022-05-13 04:00:00,13.1,4,5,133,14.4
2022-05-13 05:00:00,13.8,5,5,133,13.1
2022-05-13 06:00:00,12.6,6,5,133,13.8
2022-05-13 07:00:00,13.4,7,5,133,12.6
2022-05-13 08:00:00,15.6,8,5,133,13.4
2022-05-13 09:00:00,18.3,9,5,133,15.6
2022-05-13 10:00:00,20.9,10,5,133,18.3
2022-05-13 11:00:00,23.4,11,5,133,20.9
2022-05-13 12:00:00,25.8,12,5,133,23.4
2022-05-13 13:00:00,27.6,13,5,133,25.8
2022-05-13 14:00:00,28.7,14,5,133,27.6
2022-05-13 15:00:00,29.1,15,5,133,28.7
2022-05-13 16:00:00,28.9,16,5,133,29.1
2022-05-13 17:00:00,28.8,17,5,133,28.9
2022-05-13 18:00:00,27.2,18,5,133,28.8
2022-05-13 19:00:00,24.8,19,5,133,27.2
2022-05-13 20:00:00,23.1,20,5,133,24.8
2022-05-13 21:00:00,22.0,21,5,133,23.1
2022-05-13 22:00:00,20.7,22,5,133,22.0
2022-05-13 23:00:00,19.2,23,5,133,20.7
2022-05-14 00:00:00,17.5,0,5,134,19.2
2022-05-14 01:00:00,16.2,1,5,134,17.5
2022-05-14 02:00:00,15.1,2,5,134,16.2
2022-05-14 03:00:00,14.0,3,5,134,15.1
2022-05-14 04:00:00,14.2,4,5,134,14.0
2022-05-14 05:00:00,13.7,5,5,134,14.2
2022-05-14 06:00:00,12.1,6,5,134,13.7
2022-05-14 07:00:00,13.5,7,5,134,12.1
2022-05-14 08:00:00,16.0,8,5,134,13.5
2022-05-14 09:00:00,18.4,9,5,134,16.0
2022-05-14 10:00:00,21.1,10,5,134,18.4
2022-05-14 11:00:00,23.8,11,5,134,21.1
2022-05-14 12:00:00,26.5,12,5,134,23.8
2022-05-14 13:00:00,28.7,13,5,134,26.5
2022-05-14 14:00:00,29.8,14,5,134,28.7
2022-05-14 15:00:00,30.0,15,5,134,29.8
2022-05-14 16:00:00,31.2,16,5,134,30.0
2022-05-14 17:00:00,28.9,17,5,134,31.2
2022-05-14 18:00:00,26.9,18,5,134,28.9
2022-05-14 19:00:00,24.9,19,5,134,26.9
2022-05-14 20:00:00,23.4,20,5,134,24.9
2022-05-14 21:00:00,21.6,21,5,134,23.4
2022-05-14 22:00:00,20.2,22,5,134,21.6
2022-05-14 23:00:00,18.8,23,5,134,20.2
2022-05-15 00:00:00,17.6,0,5,135,18.8
2022-05-15 01:00:00,16.9,1,5,135,17.6
2022-05-15 02:00:00,15.9,2,5,135,16.9
2022-05-15 03:00:00,15.2,3,5,135,15.9
2022-05-15 04:00:00,14.3,4,5,135,15.2
2022-05-15 05:00:00,13.7,5,5,135,14.3
2022-05-15 06:00:00,14.2,6,5,135,13.7
2022-05-15 07:00:00,13.9,7,5,135,14.2
2022-05-15 08:00:00,16.0,8,5,135,13.9
2022-05-15 09:00:00,18.7,9,5,135,16.0
2022-05-15 10:00:00,21.5,10,5,135,18.7
2022-05-15 11:00:00,24.5,11,5,135,21.5
2022-05-15 12:00:00,26.9,12,5,135,24.5
2022-05-15 13:00:00,28.4,13,5,135,26.9
2022-05-15 14:00:00,29.3,14,5,135,28.4
2022-05-15 15:00:00,29.2,15,5,135,29.3
2022-05-15 16:00:00,29.2,16,5,135,29.2
2022-05-15 17:00:00,27.5,17,5,135,29.2
2022-05-15 18:00:00,25.1,18,5,135,27.5
2022-05-15 19:00:00,23.7,19,5,135,25.1
2022-05-15 20:00:00,21.9,20,5,135,23.7
2022-05-15 21:00:00,20.2,21,5,135,21.9
2022-05-15 22:00:00,19.0,22,5,135,20.2
2022-05-15 23:00:00,17.9,23,5,135,19.0
2022-05-16 00:00:00,16.8,0,5,136,17.9
2022-05-16 01:00:00,15.8,1,5,136,16.8
2022-05-16 02:00:00,13.9,2,5,136,15.8
2022-05-16 03:00:00,12.6,3,5,136,13.9
2022-05-16 04:00:00,11.9,4,5,136,12.6
2022-05-16 05:00:00,11.9,5,5,136,11.9
2022-05-16 06:00:00,12.2,6,5,136,11.9
2022-05-16 07:00:00,12.1,7,5,136,12.2
2022-05-16 08:00:00,14.6,8,5,136,12.1
2022-05-16 09:00:00,17.7,9,5,136,14.6
2022-05-16 10:00:00,20.8,10,5,136,17.7
2022-05-16 11:00:00,23.5,11,5,136,20.8
2022-05-16 12:00:00,26.0,12,5,136,23.5
2022-05-16 13:00:00,27.5,13,5,136,26.0
2022-05-16 14:00:00,28.4,14,5,136,27.5
2022-05-16 15:00:00,28.9,15,5,136,28.4
2022-05-16 16:00:00,29.0,16,5,136,28.9
2022-05-16 17:00:00,28.7,17,5,136,29.0
2022-05-16 18:00:00,27.0,18,5,136,28.7
2022-05-16 19:00:00,24.4,19,5,136,27.0
2022-05-16 20:00:00,22.6,20,5,136,24.4
2022-05-16 21:00:00,21.0,21,5,136,22.6
2022-05-16 22:00:00,19.5,22,5,136,21.0
2022-05-16 23:00:00,18.7,23,5,136,19.5
2022-05-17 00:00:00,17.8,0,5,137,18.7
2022-05-17 01:00:00,16.2,1,5,137,17.8
2022-05-17 02:00:00,15.1,2,5,137,16.2
2022-05-17 03:00:00,14.1,3,5,137,15.1
2022-05-17 04:00:00,14.1,4,5,137,14.1
2022-05-17 05:00:00,13.8,5,5,137,14.1
2022-05-17 06:00:00,11.9,6,5,137,13.8
2022-05-17 07:00:00,13.4,7,5,137,11.9
2022-05-17 08:00:00,16.1,8,5,137,13.4
2022-05-17 09:00:00,19.2,9,5,137,16.1
2022-05-17 10:00:00,21.8,10,5,137,19.2
2022-05-17 11:00:00,24.0,11,5,137,21.8
2022-05-17 12:00:00,26.1,12,5,137,24.0
2022-05-17 13:00:00,28.1,13,5,137,26.1
2022-05-17 14:00:00,29.2,14,5,137,28.1
2022-05-17 15:00:00,29.6,15,5,137,29.2
2022-05-17 16:00:00,29.5,16,5,137,29.6
2022-05-17 17:00:00,28.8,17,5,137,29.5
2022-05-17 18:00:00,27.9,18,5,137,28.8
2022-05-17 19:00:00,26.2,19,5,137,27.9
2022-05-17 20:00:00,23.5,20,5,137,26.2
2022-05-17 21:00:00,22.2,21,5,137,23.5
2022-05-17 22:00:00,21.4,22,5,137,22.2
2022-05-17 23:00:00,19.9,23,5,137,21.4
2022-05-18 00:00:00,18.4,0,5,138,19.9
2022-05-18 01:00:00,17.4,1,5,138,18.4
2022-05-18 02:00:00,16.5,2,5,138,17.4
2022-05-18 03:00:00,15.6,3,5,138,16.5
2022-05-18 04:00:00,14.8,4,5,138,15.6
2022-05-18 05:00:00,15.2,5,5,138,14.8
2022-05-18 06:00:00,12.3,6,5,138,15.2
2022-05-18 07:00:00,13.8,7,5,138,12.3
2022-05-18 08:00:00,17.0,8,5,138,13.8
2022-05-18 09:00:00,20.0,9,5,138,17.0
2022-05-18 10:00:00,22.8,10,5,138,20.0
2022-05-18 11:00:00,25.4,11,5,138,22.8
